text,size,topic
vs,10,0
vuoi,12,0
vuol,6,0
vuole,18,0
vuote,1,0
vuoto,1,0
w,2,0
wall,1,0
waters,1,0
web,3,0
weekend,1,0
welfare,1,0
whatsapp?,5,0
white,1,0
wikipedia,1,0
with,1,0
womenareurope,3,0
wonted,1,0
work,1,0
workshop,1,0
wow,1,0
wpeppe,1,0
wpp,1,0
x,50,0
xche,1,0
xd,1,0
xi,2,0
xke,1,0
y,1,0
yahoo,1,0
youreporter,1,0
zampe,1,0
zanzara,1,0
zappare,1,0
zero,4,0
zeudi,1,0
zibidei,1,0
zio,3,0
zisa,1,0
zitti,1,0
zittiti,1,0
zitto,2,0
zoccola,1,0
zona,2,0
zone,1,0
zoso,1,0
zupo,2,0
 berlusconi,2,0
 il,1,0
è?,1,0
èdovere,2,0
é,11,0
–,8,0
—,3,0
•,1,0
€,3,0
€l,1,0
#80euro #buffone,6,0
#80euro #buffone servono,6,0
#banche pignorano,3,0
#banche pignorano case,3,0
#basta siete,6,0
#bastaunamatita #vinciamonoi,8,0
#bergamo vota,5,0
#bergamo vota socialista,5,0
#berlusconi renzi privilegiato,4,0
#bolzano @luigidimaio,4,0
#bolzano @luigidimaio @gallinella_f,4,0
#buffone servono,6,0
#buffone servono pagare,6,0
#duomodimilano grado,3,0
#elezionieuropee #m5s #,4,0
#equitalia #banche,3,0
#equitalia #banche pignorano,3,0
#europa #italia,6,0
#europa #italia movimento,6,0
#europa punto 3,4,0
#europee pittella emergency,3,0
#europee voglio proprio,5,0
#europee2014 nemmeno,14,0
#europee2014 nemmeno #idonei,5,0
#europee2014 scopri,9,0
#europee2014 scopri posizione,9,0
#fassino mostra,3,0
#fassino mostra dito,3,0
#fav #news,3,0
#fav #news #rt,3,0
#forzaitalia @gasparripdl @giovannitotinew,3,0
#governorenzi #opencamera,3,0
#greco italia?,7,0
#greco italia? faccia,7,0
#grillo #m5s,13,0
#grillo aveva detto,4,0
#grillo griderà,12,0
#grillo griderà siete,12,0
#grillo lascerà politica,5,0
#grillo parla,8,0
#grillo parla lupara,8,0
#grillo sempre fuori,4,0
#inlineaconilpiddino #m5s,25,0
#inlineaconilpiddino #m5s #vinciamonoi,25,0
#iononvotom5s anche perché,5,0
#iononvotom5s boomerang,8,0
#iononvotom5s boomerang tweet,5,0
#iononvotom5s diventa subito,5,0
#iononvotom5s gli #80euro,6,0
#iononvotom5s olio ricino,3,0
#iononvotom5s perche,9,0
#iononvotom5s perchè,45,0
#iononvotom5s perchè #unovaleuno,5,0
#iononvotom5s perchè devo,8,0
#iononvotom5s perché,82,0
#iononvotom5s perché vera,8,0
#iononvotom5s solo me,4,0
#iononvotom5s? ?,6,0
#iononvotom5s? ? col,6,0
#italia movimento,6,0
#italia movimento 5,6,0
#lavoltabuona é,5,0
#lavoltabuona é #lennesimavolta,5,0
#lavoro #olbia stage,4,0
#lavoro comune #brescia,3,0
#lennesimavolta grazie,5,0
#lennesimavolta grazie #renzi,5,0
#m5s #bastaunamatita,8,0
#m5s #bastaunamatita #vinciamonoi,8,0
#m5s #bolzano @luigidimaio,4,0
#m5s #grillo aveva,4,0
#m5s #vinciamonoi,49,0
#m5s batterà pugni,3,0
#m5s via @m5smontecitorio,7,0
#matteostaisereno niente,14,0
#matteostaisereno niente pensione,14,0
#news #astronomia,4,0
#news #rt #ff,3,0
#noart5 &gt,6,0
#nopianocasa #noart5,10,0
#nopianocasa #noart5 &gt,6,0
#offerte #lavoro,5,0
#olbia stage,4,0
#olbia stage risorse,4,0
#patrimoniale nascosta,8,0
#patrimoniale nascosta 30,8,0
#pd anche condannata,3,0
#politica stanno,6,0
#politica stanno rovinando,6,0
#pomeriggio5 #pomeriggiocinque lega,3,0
#quota96scuola niente,14,0
#quota96scuola niente voto,14,0
#renzi #patrimoniale,8,0
#renzi #patrimoniale nascosta,8,0
#renzi 30,9,0
#renzi 30 miliardi,9,0
#renzi cose pecoroni,3,0
#renzi puó andare,5,0
#renzi sblocca,8,0
#renzi sblocca patto,8,0
#renzi vorrebbe vendere,3,0
#renzi votate,19,0
#renzi votate buffoni,18,0
#renzie servo,3,0
#renzie servo sciocco,3,0
#renziegnoccofritto posto altro,4,0
#rt #ff,3,0
#salvini grillo,497,0
#salvini grillo rimprovero,497,0
#tasi ancora #equitalia,3,0
#tasi tks,6,0
#tasi tks @francescolamana,6,0
#twitt sulla,6,0
#twitt sulla #politica,6,0
#twitter campagne,6,0
#twitter campagne elettorali,6,0
#unomattina confronto,4,0
#unomattina confronto tv,4,0
#unovaleuno solo allineato,5,0
#vespa farà,12,0
#vespa farà domanda,12,0
#vinciamonoi #m5s,16,0
#vinciamonoi #nonvotom5s caro,3,0
#vinciamonoi @beppe_grillo,9,0
1 anno,6,0
1 anno politica,6,0
11 nuove,4,0
11 nuove #offerte,4,0
20 anni,8,0
2014 tutti numeri,7,0
25 maggio,17,0
2milioni x,5,0
2milioni x influenzare,5,0
2€ ad,5,0
2€ ad eme,4,0
3 alleanza fra,4,0
3 odg,9,0
3 odg accolti,9,0
3 programma,21,0
3 programma elettorale,21,0
30 miliardi,23,0
30 miliardi patrimoniale,9,0
30atti presentati,15,0
30atti presentati x,15,0
3odg accolti,7,0
3odg accolti governo,7,0
5 stelle,18,0
512 idonei,3,0
512 idonei pds,3,0
6 partiti,6,0
7 punti,9,0
80 euro,15,0
80 euro dimenticandosi,4,0
9 aspetto,4,0
? col,6,0
? col #vinciamonoi,6,0
@512_idonei_pds cui,16,0
@512_idonei_pds cui 3,9,0
@512_idonei_pds cui 3odg,7,0
@_demox #europa,5,0
@_demox #europa #italia,5,0
@ale_moretti #iononvotom5s perché,8,0
@ale_moretti @fnicodemo,5,0
@ale_moretti @fnicodemo funziona,5,0
@alex5stelle animalista,3,0
@alex5stelle animalista brambilla,3,0
@andreascanzi qualcuno,15,0
@andreascanzi qualcuno dica,15,0
@annagiacobbe3 @taibimichela,4,0
@baraldi_paola @pierdalex,5,0
@baraldi_paola @pierdalex @mipiacebarca,5,0
@bpm_roma renzi lupi,4,0
@carlaruocco1 oltre,21,0
@carlaruocco1 oltre alle,21,0
@carlaruocco1 stasera,28,0
@carlaruocco1 stasera tutti,28,0
@carlucci_cc #iononvotom5s,8,0
@carlucci_cc #iononvotom5s gli,6,0
@carlucci_cc #iononvotom5s?,5,0
@carlucci_cc #iononvotom5s? ?,5,0
@carmelo_1970 vedo,8,0
@carmelo_1970 vedo ora,8,0
@casalettori coraggio,3,0
@casalettori coraggio intellettuale,3,0
@cremoninicesare quindi,4,0
@criticocinema sono,5,0
@criticocinema sono troppi,5,0
@danielag1981 renzi votate,6,0
@dinamopress #nopianocasa,6,0
@dinamopress #nopianocasa #noart5,6,0
@dlavolo questa,5,0
@dlavolo questa sera,5,0
@ecostagli @baraldi_paola,5,0
@ecostagli @baraldi_paola @pierdalex,5,0
@elenabi @ale_moretti,5,0
@elenabi @ale_moretti @fnicodemo,5,0
@ethilia1 fatemi,3,0
@ethilia1 fatemi capire,3,0
@eugcipolla meglio,5,0
@eugcipolla meglio perdere,5,0
@fedemello ho,5,0
@fedemello ho deciso,5,0
@ferdi_uliano @cislnazionale @ilmessaggeroit,3,0
@fimcislstampa #fiat,5,0
@fnicodemo funziona,5,0
@fnicodemo funziona whatsapp?,5,0
@formichenews speciale,4,0
@forza_italia #berlusconi,6,0
@forzaltaiia #berlusconi,9,0
@fraan_83 uagliù,3,0
@francetomm grande,8,0
@francetomm grande bluff,8,0
@frandelucia gazebo,5,0
@frandelucia gazebo #bergamo,5,0
@gasparripdl @giovannitotinew @raffaelefitto,3,0
@gia_bif dico,4,0
@giannipittella @emergency_ong,3,0
@giovanni84scala votate,5,0
@giovanni84scala votate buffoni,5,0
@giovannitotinew @raffaelefitto,3,0
@giuliadivita legge anti-corruzione,3,0
@giuliadivita moretti,7,0
@giuliadivita moretti dice,7,0
@giuliadivita pd lancia,5,0
@giuliadivita renzi predica,4,0
@giuliadivita vero condannato,3,0
@giusva82 leggo,4,0
@giusva82 leggo molto,4,0
@gparuta @lucagnan,4,0
@i_messina dopo,14,0
@i_messina dopo dimissioni,14,0
@ilgiornale ecco,8,0
@ilgiornale ecco grande,8,0
@kabara79 era,6,0
@kabara79 era sfuggito,6,0
@lddio stasera,11,0
@lddio stasera succederà,11,0
@lelloesposito5 moretti,6,0
@lelloesposito5 moretti sono,6,0
@lelloesposito5 senza dignità,3,0
@lucagnan #iononvotom5s,5,0
@lucagnan #iononvotom5s perché,5,0
@luigidimaio @gallinella_f,4,0
@luigidimaio @gallinella_f @carlaruocco1,4,0
@m5smontecitorio #inlineaconilpiddino,25,0
@m5smontecitorio #inlineaconilpiddino #m5s,25,0
@manginobrioches #renzi,9,0
@manginobrioches #renzi votate,9,0
@matteorenzi incontrato,8,0
@matteorenzi incontrato villa,8,0
@matteosalvinimi #salvini,496,0
@matteosalvinimi #salvini grillo,496,0
@mipiacebarca @gi,4,0
@mov5stelle terzo,6,0
@mov5stelle terzo punto,6,0
@mrlavoro nuove,4,0
@mrlavoro nuove offerte,4,0
@ovverome normale,7,0
@ovverome normale avere,7,0
@palazzo_chigi @matteorenzi,8,0
@palazzo_chigi @matteorenzi incontrato,7,0
@paolatavernam5s domani mattina,4,0
@paolatavernam5s simona,4,0
@paolatavernam5s simona bonafè,4,0
@pdnetwork alle,14,0
@pdnetwork alle #europee2014,14,0
@peppedinosauro videoforum,3,0
@pierdalex @mipiacebarca,5,0
@pierdalex @mipiacebarca @gi,4,0
@pimpinellas quindi,4,0
@pimpinellas quindi occhio,4,0
@plebanifabio ormai,4,0
@plebanifabio ormai é,4,0
@repubblicait agcom richiama,3,0
@retrtrl05 ue investe,3,0
@riccardo_fra #renzie servo,3,0
@riccardo_fra poco,4,0
@riccardo_fra poco agorà,4,0
@riotta proposito big,3,0
@scarpello00 #renzi vorrebbe,3,0
@simonabonafe #renzi,8,0
@simonabonafe #renzi sblocca,8,0
@skytg24 europee campagna,4,0
@steal61 anche caso,4,0
@stiamocongrillo attaccateci,4,0
@stiamocongrillo attaccateci siete,4,0
@uzupetru silvio &amp,3,0
@valterrimini #iononvotom5s,12,0
@valterrimini #iononvotom5s perchè,9,0
abbastanza collabora,7,0
abbiamo già,9,0
abbiamo già abbastanza,7,0
abbiamo paura voi,4,0
abusava ho,4,0
abusava ho perso,4,0
accolti governo,16,0
accolti governo nn,16,0
accordo privato,5,0
accordo privato ps,5,0
agcom richiama,8,0
agcom richiama rai,8,0
agorà #m5s #bolzano,4,0
ah ah,3,0
aiutare vincere,8,0
aiutare vincere moretti,8,0
aiutiamola @giannipittella,3,0
aiutiamola @giannipittella @emergency_ong,3,0
alemanno pd norcia,3,0
alessandra moretti,6,0
alessandro battista,13,0
alessandro battista m5s,12,0
alessio villarosa,9,0
alessio villarosa m5s,9,0
alfano abbiamo paura,4,0
alfano cesa,5,0
alfano cesa quagliariello,5,0
alla camera,8,0
alla coerenza limite,3,0
alla purezza preferisco,3,0
alle #europee2014,17,0
alle #europee2014 nemmeno,14,0
alle 9 aspetto,4,0
alle elezioni,12,0
alle elezioni europee,12,0
alle europee,17,0
alle piazze,22,0
alle piazze riempiamo,22,0
alleanza fra,24,0
alleanza fra paesi,24,0
allineato grillo-pensiero,5,0
almeno mettetevi,5,0
almeno mettetevi accordo,5,0
alta velocità,4,0
altrimenti troppo tar,3,0
altro propone?e possibile,3,0
altro voto fiducia,4,0
amantea online,4,0
amati espresso,4,0
ambienti lavoro sani,3,0
anche caso alta,4,0
anche condannata posso,3,0
anche perché perdono,5,0
ancora #equitalia #banche,3,0
ancorala promessa,15,0
ancorala promessa fat,4,0
andare avanti,5,0
andare avanti prossimo,5,0
andare votare,11,0
andare votare #m5s,8,0
andrea scanzi,3,0
andrea scanzi scatenato,3,0
andrà moda,3,0
animalista brambilla,3,0
anno politica ho,6,0
anti-corruzione vittoria,3,0
appalti secretati,4,0
assumono 512,3,0
assumono 512 idonei,3,0
attaccateci siete,4,0
attaccateci siete finiti,4,0
attivista aumentare,3,0
avanti prossimo,5,0
avere lista,7,0
avere lista #greco,7,0
aveva detto,8,0
aveva detto voleva,4,0
avverte collaborazione,3,0
avvio percorso,3,0
bagnata miss,8,0
bagnata miss poltrona,8,0
barbara berlusconi,14,0
barbara berlusconi and,4,0
battaglia montecassino,3,0
batterà pugni,3,0
battista m5s,12,0
battista m5s tutti,12,0
bel candidato scelto,3,0
beppe #vinciamonoi,29,0
beppe grillo,16,0
berlusconi bisognava,14,0
berlusconi bisognava tornare,14,0
berlusconi finanziano societa,3,0
berlusconi loro mantengono,3,0
bianca quale,8,0
bianca quale italia,8,0
biglietti #europee [@lvix1],3,0
bisognava tornare,14,0
bisognava tornare voto,14,0
bluff #renzi,17,0
bluff #renzi #patrimoniale,8,0
bluff #renzi 30,9,0
bluff renzi patrimoniale,6,0
boomerang clamoroso epic,3,0
boomerang contro pd,5,0
boomerang tweet,5,0
boomerang tweet ironici,5,0
brambilla sa fininvest,3,0
buffoni dichiarato,5,0
buffoni ecco nn,5,0
buffoni panico,10,0
buffoni panico suoi,10,0
buffoni parla stesso,5,0
buffoni tranquillo,7,0
buffoni tranquillo mattè,6,0
buon lavoro,6,0
buona visione,4,0
cacciare terremotati,3,0
cambia lavoro fabbrica,6,0
cambiando italia cambieremo,3,0
cambiato solo 6,6,0
camera po voterà,3,0
campagna elettorale,14,0
campagna elettorale colpi,5,0
campagne elettorali,9,0
campagne elettorali #basta,6,0
cancellare reato,497,0
cancellare reato clandestinità,497,0
cantieri nelle,8,0
cantieri nelle scuole,8,0
capisce sto,4,0
capisce sto usando,4,0
capolista voluta,3,0
cappello casaleggio,15,0
cappello casaleggio era,15,0
capri espiatori,9,0
carrello elevatore,3,0
casa milan,10,0
casa milan giancarlo,4,0
casa renzi #staisereno,3,0
casa roma,12,0
casa sua,7,0
casa sua ne,7,0
casaleggio era,15,0
casaleggio era esattamente,15,0
caso alta,4,0
caso alta velocità,4,0
caso politico chiede,3,0
catanzaro stiamo,3,0
catanzaro stiamo cambiando,3,0
centro lavoro @psibergamo,5,0
cesa quagliariello,5,0
chi fallisce viene,4,0
chi volete,5,0
chi vota,7,0
chiamano nazisti?,4,0
chiamano nazisti? _____,4,0
chiedono rimborso,3,0
chiunque buffoni,7,0
chiunque buffoni tranquillo,6,0
chiunque tranne,7,0
chiunque tranne m5s,7,0
ciucciate #elezionieuropee,4,0
clamoroso epic,4,0
clamoroso epic fail,4,0
clandestinità spazio,497,0
clandestinità spazio solo,497,0
classe politica,7,0
codacons lancia,9,0
codacons lancia allarme,9,0
coerenza limite,3,0
col rispetto,10,0
col rispetto urla,8,0
coldplay vespa,4,0
colorita scherzosa,4,0
colorita scherzosa metafora?,4,0
colpi video,5,0
colpi video #politica,5,0
come cambia,6,0
come cambia lavoro,6,0
come mafiosi,6,0
come vota amantea,4,0
comune #m5s #vinciam,3,0
concordi sul,4,0
concordi sul fatto,4,0
condannata posso,3,0
condannata posso rimanere,3,0
condannato primo grado,3,0
confronto tv @paolatavernam5s,4,0
contenimento spesa,7,0
contenimento spesa pubblica,7,0
conto sue,4,0
conto sue promesse,4,0
contro partito renzi,5,0
contro pd,11,0
contro pd lol,5,0
convintamente #iononvotom5s olio,3,0
coraggio intellettuale verità,3,0
cos altro propone?e,3,0
cos fiscal compact?,3,0
cose giuste?,4,0
cose giuste? @mariani_renzo,3,0
cose pecoroni messi,3,0
costo 0 pronti,3,0
costui foto,5,0
così sembra,5,0
così sembra favola,5,0
cresce speranza,5,0
cui 3,9,0
cui 3 odg,9,0
cui 3odg,7,0
cui 3odg accolti,7,0
cultura col,10,0
cultura col rispetto,10,0
dalla realtà informano,4,0
dalla ue chiedono,3,0
dalle scatole?,4,0
dalle scatole? https,4,0
data politica studiosi,3,0
deciso alle,6,0
deciso alle europee,6,0
degli 80 euro,4,0
demolisce chiacchiere,3,0
deputati troll,5,0
detta così,5,0
detta così sembra,5,0
detto ne abusava,4,0
detto voleva parlare,4,0
deve stare,4,0
deve stare fuori,4,0
devo aiutare,9,0
devo aiutare vincere,8,0
dica irene,15,0
dica irene tinagli,15,0
dice cose giuste?,4,0
dice tv,7,0
dice tv votate,7,0
dice votare buffoni,5,0
dichiarato renzi salendo,4,0
dico grillo finirà,4,0
difende gli appalti,4,0
dignità capolista voluta,3,0
dimenticandosi pensionati,4,0
dimenticandosi pensionati auto,4,0
dimezzi stipendio,3,0
dimezzi stipendio stai,3,0
dimissioni berlusconi,14,0
dimissioni berlusconi bisognava,14,0
dipendenti mossa,4,0
dipendenti mossa elettorale,4,0
disturbava gnoccofritto,3,0
dito medio,3,0
diventa subito,5,0
diventa subito boomerang,5,0
domanda #grillo,12,0
domanda #grillo griderà,12,0
domani mattina,8,0
domani mattina #unomattina,4,0
donare 2€,5,0
donare 2€ ad,5,0
dopo dimissioni,14,0
dopo dimissioni berlusconi,14,0
dove tu restituisci,3,0
dudù proprietario,3,0
due cose inconciliabili,3,0
e/o esitazioni,3,0
eccitati stasera,5,0
eccitati stasera renzi-berlusconi-grillo,5,0
ecco grande,14,0
ecco grande bluff,14,0
ecco nn votate,5,0
ecco paesi peggiori,3,0
efficacissimo tentativo,7,0
efficacissimo tentativo governo,7,0
elettorale colpi,5,0
elettorale colpi video,5,0
elettorale degli 80,4,0
elettorale m5s,20,0
elettorale m5s alleanza,19,0
elettorali #basta,6,0
elettorali #basta siete,6,0
elettorali ti dimezzi,3,0
elettori #europee,10,0
elezioni europee,40,0
elezioni europee mondiali,5,0
emergency rende,3,0
emergency rende orgogliosi,3,0
ennesima fiducia #governorenzi,3,0
entrato nei,13,0
entrato nei toptweet,13,0
epic fail,4,0
epic fail nato,4,0
era esattamente,15,0
era esattamente scelta,15,0
era sfuggito,7,0
era sfuggito questo,7,0
eravamo tanto,4,0
eravamo tanto amati,4,0
ero intenzionata,6,0
ero intenzionata votarti,6,0
esattamente scelta,15,0
esattamente scelta estetica,15,0
esitazioni quello baciare,3,0
essere votato,5,0
essere votato bravo,3,0
estetica https,15,0
euro dimenticandosi,4,0
euro dimenticandosi pensionati,4,0
europa grillo urla,4,0
europee 2014,28,0
europee 2014 tutti,8,0
europee 25 maggio,5,0
europee campagna elettorale,5,0
europee europee,20,0
europee europee 2014,20,0
europee mondiali rissa,5,0
europee partiti,12,0
europee partiti programmi,12,0
europee voto quei,6,0
evidente piú,5,0
evidente piú #lavoltabuona,5,0
fabbrica @ferdi_uliano @cislnazionale,3,0
faccia politica casa,7,0
faccio poi rubare?,3,0
fail nato,4,0
fail nato bastonare,4,0
fallisce viene,4,0
fallisce viene punito,4,0
fallito come mafiosi,4,0
famiglia lavoro sfide,5,0
fanno girare palle,4,0
fare gesto,5,0
fare gesto nobile,5,0
farà domanda,12,0
farà domanda #grillo,12,0
fascio @ecostagli,5,0
fascio @ecostagli @baraldi_paola,5,0
fatemi capire,4,0
fatemi capire quindi,4,0
fatto m5s deve,4,0
favola esopo,5,0
fico m5s,5,0
fico m5s quando,5,0
fiducia #governorenzi #opencamera,3,0
fiducia aveva detto,4,0
finanziano societa,3,0
finanziano societa test,3,0
finirà testa,4,0
finirà testa giù,4,0
finiti matteo,4,0
finiti matteo silvio,4,0
firmerà necrologio,12,0
firmerà necrologio gli,12,0
fornero #aboliamoleggefornero,14,0
forza italia,15,0
forze ordine,3,0
forze ordine assumono,3,0
fra paesi,24,0
fra paesi mediterranei,24,0
funziona whatsapp?,5,0
funziona whatsapp? almeno,5,0
fuori dalla realtà,4,0
fuori dalle scatole?,4,0
fuori gioco,8,0
fuori legge fatta,3,0
fuori testa,6,0
gazebo #bergamo,5,0
gazebo #bergamo vota,5,0
geni @leganerd,6,0
gesto nobile,6,0
gesto nobile donare,5,0
giallo plastico,5,0
giancarlo abete,4,0
gino trematerra,3,0
gino trematerra udc,3,0
giornalisti? -&gt,4,0
giorno io trovo,3,0
giorno pecora,5,0
giovani già navigano,3,0
girare palle,4,0
giro quando ciucciate,4,0
giuste? @mariani_renzo,3,0
già abbastanza,7,0
già abbastanza collabora,7,0
già navigano solamente,3,0
giù piazzale,4,0
giù piazzale loreto,4,0
gli #80euro,6,0
gli #80euro #buffone,6,0
gli 80,8,0
gli 80 euro,8,0
gli appalti secretati,4,0
gli italiani,15,0
gli italiani #,11,0
governo contenimento,7,0
governo contenimento spesa,7,0
governo fare passerei,3,0
governo nn,16,0
governo nn mantiene,16,0
grado danno erariale,3,0
gran classe ragazzi,3,0
grande bluff,23,0
grande bluff #renzi,17,0
grazie #renzi puó,5,0
griderà siete,12,0
griderà siete morti,12,0
grillo finirà testa,4,0
grillo giallo plastico,5,0
grillo incontrerà vespa,5,0
grillo nn ridere,5,0
grillo parla lupara,5,0
grillo qual punizione,3,0
grillo rai eravamo,4,0
grillo rimprovero,497,0
grillo rimprovero voto,497,0
grillo sono #oltrehitler,3,0
grillo urla soltanto,4,0
grissino scusate,3,0
grissino scusate #fassino,3,0
guida carrello elevatore,3,0
hanno grissino scusate,3,0
hashtag #iononvotom5s,6,0
hashtag #iononvotom5s diventa,5,0
ho cambiato,7,0
ho deciso,6,0
ho deciso alle,6,0
ho perso conto,4,0
ideato uccidere,3,0
idonei pds,3,0
idonei pds costo,3,0
incazziamo quando,4,0
incazziamo quando chiamano,4,0
incontrato villa,8,0
incontrato villa pamphilj,8,0
incontrerà vespa,5,0
incontrerà vespa detta,5,0
indefessa attivista,3,0
indefessa attivista aumentare,3,0
infinita codacons,9,0
infinita codacons lancia,9,0
influenzare socialmedia,5,0
informano politica sentito,4,0
intellettuale verità pratica,3,0
intenzionata votarti,6,0
intenzionata votarti #renzistaisereno,6,0
intervista cantata,4,0
invece fare gesto,5,0
investe 2milioni,5,0
investe 2milioni x,5,0
invito invece,5,0
invito invece fare,5,0
irene tinagli,17,0
irene tinagli cappello,15,0
ironici contro,5,0
ironici contro partito,5,0
italia #vinciamonoi htt,4,0
italia cresce speranza,5,0
italia m5s alessandra,3,0
italia partito nazista,3,0
italia vuoi,8,0
italia vuoi europ,8,0
italia? faccia,7,0
italia? faccia politica,7,0
italiani #,11,0
italicum ideato uccidere,3,0
italicum serviva,7,0
italicum serviva solo,7,0
kakà resti,3,0
la7 sky,8,0
la7 sky troppo,8,0
ladri #m5s unica,3,0
lancia allarme,9,0
lancia hashtag,5,0
lancia hashtag #iononvotom5s,5,0
lascerà politica,6,0
lascerà politica sarà,5,0
lavoro fabbrica,6,0
lavoro sani sicuri,3,0
lavoro sfide chiesa,5,0
lega oltre noeuro,3,0
legge anti-corruzione vittoria,3,0
legge elettorale viceministro,3,0
leggi fornero,14,0
leggi fornero #aboliamoleggefornero,14,0
leggo molto,5,0
leggo molto eccitati,5,0
limite politica bisogna,3,0
lista #greco,7,0
lista #greco italia?,7,0
live su sky?,4,0
lombardi m5s,6,0
loreto capisce,4,0
loreto capisce sto,4,0
loro mantengono parola,3,0
lotti pd catanzaro,3,0
luca lotti,3,0
lupara bianca,31,0
lupara bianca quale,8,0
lupi alfano,4,0
lupi alfano abbiamo,4,0
m5s alleanza,19,0
m5s alleanza fra,19,0
m5s demolisce chiacchiere,3,0
m5s deve stare,4,0
m5s giorno pecora,5,0
m5s quando renzi,5,0
m5s ricordato,7,0
m5s ricordato mauro,7,0
m5s siamo nazisti,4,0
m5s tutti,12,0
m5s tutti casa,12,0
m5s ungiornodapecora intervista,4,0
m5s vs alessandra,3,0
mafiosi chi fallisce,4,0
maggio 2014,8,0
maggioranza tenere numero,3,0
maglietta bagnata,8,0
maglietta bagnata miss,8,0
mancanza uomini,3,0
manifesto rete womenareurope,3,0
mantengono parola,3,0
mantiene ancorala,15,0
mantiene ancorala promessa,15,0
masochista voglio ste,3,0
materia diritti,3,0
matteo renzi,7,0
matteo ti cr,3,0
mattina #unomattina,4,0
mattina #unomattina confronto,4,0
mattina alle 9,4,0
mattè ero,6,0
mattè ero intenzionata,6,0
mauro italicum ideato,3,0
mauro quando,7,0
mauro quando spiegava,7,0
medicina austerità,3,0
medicina austerità guarirà,3,0
medio quella gran,3,0
mediterranei politica,23,0
mediterranei politica comune,23,0
meglio grande #t,3,0
meglio perdere,5,0
meglio perdere soli,5,0
merde freghino,3,0
merkel #m5s batterà,3,0
messi pecorina,3,0
metafora? #,4,0
mettere fuori,8,0
mettere fuori gioco,8,0
mettetevi accordo,5,0
mettetevi accordo privato,5,0
milan channel,6,0
milan giancarlo,4,0
milan giancarlo abete,4,0
miliardi patrimoniale,9,0
miliardi patrimoniale nascosta,9,0
ministro repubblica,8,0
ministro repubblica polonia,8,0
miss maglietta,8,0
miss maglietta bagnata,8,0
miss poltrona,8,0
miss poltrona attaccata,8,0
moda come faccio,3,0
modena pdemocratici volevano,3,0
modo maggioranza tenere,3,0
molto eccitati,5,0
molto eccitati stasera,5,0
momento scopri posizione,4,0
momento sulle,9,0
momento sulle #europee2014,9,0
mondiali rissa,5,0
mondiali rissa centrocampo,5,0
montecitorio #nopianocasa,4,0
montecitorio #nopianocasa #noart5,4,0
monti letta,4,0
moretti dice,7,0
moretti dice tv,7,0
moretti indefessa attivista,3,0
moretti pd,14,0
moretti pd miss,8,0
morti poi,12,0
morti poi firmerà,12,0
mossa elettorale,4,0
mossa elettorale degli,4,0
mostra dito,3,0
mostra dito medio,3,0
movimento 5,10,0
movimento 5 stelle,10,0
nascosta 30,14,0
nascosta 30 miliardi,14,0
nascosta vergogna,9,0
nascosta vergogna infinita,9,0
nato bastonare,4,0
nato mettere,5,0
nato mettere fuori,5,0
navigano solamente,3,0
nazista riassunto,3,0
nazisti perché incazziamo,4,0
nazisti? _____,4,0
ne abbiamo,7,0
ne abbiamo già,7,0
ne abusava ho,4,0
necrologio gli,12,0
necrologio gli italiani,12,0
nei toptweet,13,0
nei toptweet momento,9,0
nelle forze ordine,3,0
nelle scuole,8,0
nelle scuole #grillo,8,0
nemmeno #idonei,5,0
nencini conferma parole,3,0
nencini italicum,5,0
niente pensione,14,0
niente pensione #quota96scuola,14,0
niente voto,14,0
niente voto @pdnetwork,14,0
nn mantiene,16,0
nn mantiene ancorala,15,0
nn ridere,5,0
nn ridere paura,5,0
nn votate costui,5,0
nobile donare,5,0
nobile donare 2€,5,0
noeuro no immigrati,3,0
noi loro,6,0
noi m5s siamo,4,0
noi twittiamo convintamente,3,0
noi vogliamo go,3,0
norcia cambiato verso?,3,0
normale avere,7,0
normale avere lista,7,0
nostro programma,6,0
nostro programma europa,6,0
numeri candidati,7,0
nuove #offerte,5,0
nuove #offerte #lavoro,5,0
nuove offerte,5,0
nuove offerte #lavoro,5,0
occhio sto,4,0
occhio sto giro,4,0
odg accolti,9,0
odg accolti governo,9,0
offerta lavoro patentino,3,0
offerte #lavoro,5,0
offerte #lavoro #olbia,4,0
ogni giorno,6,0
olio ricino,3,0
oltre alle,22,0
oltre alle piazze,22,0
onesta andrà moda,3,0
ora andare,10,0
ora andare votare,8,0
ordine assumono,3,0
ordine assumono 512,3,0
orgogliosi aiutiamola,3,0
orgogliosi aiutiamola @giannipittella,3,0
ormai é,5,0
ormai é evidente,5,0
paesi mediterranei,24,0
paesi mediterranei politica,23,0
paesi peggiori materia,3,0
pagare #tasi,6,0
pagare #tasi tks,6,0
palle sono proprio,4,0
pamphilj primo,8,0
pamphilj primo ministro,8,0
panico suoi,10,0
panico suoi elettori,10,0
papa famiglia,5,0
papa famiglia lavoro,5,0
parla lupara,13,0
parla lupara bianca,13,0
parla stesso,5,0
parla stesso video,4,0
parlare giornalisti?,4,0
parlare giornalisti? -&gt,4,0
partiti programmi,12,0
partiti programmi confronto,12,0
partito nazista riassunto,3,0
partito vivere tangenti,3,0
partono cantieri,8,0
partono cantieri nelle,8,0
passerei senza remore,3,0
patentino guida carrello,3,0
patrimoniale nascosta,15,0
patrimoniale nascosta 30,6,0
