TimeWindows,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10,Cluster11,Cluster12,Cluster13,Cluster14,Cluster15,Cluster16,Cluster17,Cluster18,Cluster19
2014-05-21 00:00:00/2014-05-29 00:00:00,1.5614651903938555,1.5707993119418973,5.523577546548375,2.0355052204408373,8.206026286664207,2.2608575835292757,9.506802796680608,14.8843680132989,11.501415675101452,2.183517719274072,2.8593525675501485,1.1705432903222939,10.444437530280334,5.355785599672861,11.173165733995315,2.5504375925078118,0.7142825394144394,2.507100599606189,1.9190509420795534,2.07150826069757
2014-05-22 00:00:00/2014-05-30 00:00:00,1.5004610232745574,1.6574936540858052,5.573891846786964,2.0335397169908433,8.556635778472295,2.2034941402956245,9.741936472963888,14.340780520069297,11.511565004281714,2.189477280641622,2.941350393019604,1.1139023156290175,9.959416811033021,5.122505163241662,11.648448399340332,2.610202083693793,0.786477234648801,2.3664401337734047,1.984699721633928,2.1572823061238346
2014-05-23 00:00:00/2014-05-31 00:00:00,1.5447993958193773,1.6885909705717956,5.59549765965345,2.0376162173002172,8.88862339834533,2.1801277483604773,9.710838129941502,14.234939219258685,11.41116283435808,2.199755084973567,2.9897553836504285,1.1121446278699647,9.79574769485465,5.108441034787321,11.620023296795198,2.616835988001724,0.8057875042134772,2.3251993668050535,1.9618802988475341,2.1722341455921694
2014-05-19 00:00:00/2014-05-28 00:00:00,1.567659050163705,1.3883793530702513,5.414558342043511,1.9615206240871617,7.891075470522679,2.0719264607142116,13.520215689396194,14.467317795759584,10.605363162521545,2.0544484207466063,2.8591304588591164,1.0853689769982071,9.108827621532946,6.472931534537299,10.687907965140827,2.443464597451321,0.7076010438370008,2.2939494832729967,1.5901555372507217,1.8081984120941115
2014-05-20 00:00:00/2014-05-29 00:00:00,1.6631499397666987,1.5062066488585601,5.601322887906201,2.0116426107581913,8.44669165787485,2.1779388987407122,10.323464050820444,14.708149079290967,10.682432078535244,2.1538081662888056,2.9978226222810838,1.138259743952352,9.648177662050026,6.482749332196009,11.165046727573383,2.538216346045927,0.7478656460676258,2.361070581457122,1.7179585026225803,1.9280268169132115
2014-05-21 00:00:00/2014-05-30 00:00:00,1.5357281882879015,1.661892261471049,5.646241528342,2.054557976583788,8.90894028167327,2.1747332488246975,9.724215716609939,14.593709762743668,11.23738608801541,2.1601604998652517,3.054887360635611,1.1135177218601215,9.79588170121872,5.290107498976913,11.341591224410353,2.5939493147813586,0.8036970864483416,2.356393544072584,1.8780879754858413,2.0743210196931736
2014-05-22 00:00:00/2014-05-31 00:00:00,1.5447993958193773,1.6885909705717956,5.59549765965345,2.0376162173002172,8.88862339834533,2.1801277483604773,9.710838129941502,14.234939219258685,11.41116283435808,2.199755084973567,2.9897553836504285,1.1121446278699647,9.79574769485465,5.108441034787321,11.620023296795198,2.616835988001724,0.8057875042134772,2.3251993668050535,1.9618802988475341,2.1722341455921694
2014-05-19 00:00:00/2014-05-29 00:00:00,1.5651678998292544,1.4338635433204527,5.45853345182345,1.9926975473211583,8.035859902079237,2.0472828818393927,13.534500261277364,14.40320588989073,10.57091600182395,2.06126205287455,2.911994461585571,1.06857449067556,8.913052884535377,6.439904542232075,10.756306436742587,2.4415287887713975,0.7195944709050183,2.240827833195206,1.5929598231967703,1.8119668360809063
2014-05-20 00:00:00/2014-05-30 00:00:00,1.6322808383755065,1.589757514588574,5.699491598654965,2.030019075723964,9.027069767282999,2.1114794188820634,10.438365943087057,14.474836951231383,10.52785277708044,2.1364127733916707,3.1530446870607847,1.0922858592016886,9.16266622947908,6.328461082619915,11.309837916118047,2.57650355812631,0.821434487611026,2.244855787868386,1.700420622275049,1.94292311134109
2014-05-21 00:00:00/2014-05-31 00:00:00,1.5754001356524179,1.6901979433846057,5.664268061651685,2.0577848116068576,9.203899617210705,2.1540668438983697,9.696224341033297,14.491030568570737,11.152148999368514,2.170243784546539,3.0964223623790628,1.111921040937405,9.650227256780672,5.273292845504369,11.32288393922148,2.600394483468336,0.8209310121697371,2.318954696770069,1.8597634658413178,2.08994379000382
2014-05-19 00:00:00/2014-05-30 00:00:00,1.545100457608684,1.5145727579398864,5.557882206032826,2.010686228939339,8.589328804802207,1.997800164757535,13.386626413056652,14.21747074173106,10.440780097780682,2.0528727485821494,3.058139160288832,1.0327260008560029,8.534409626503566,6.30466030647356,10.918331500137297,2.483482059990765,0.7878907814017276,2.1458364973223065,1.5869801661995468,1.8344232795953777
2014-05-20 00:00:00/2014-05-31 00:00:00,1.664374554543903,1.615520777912739,5.713884176395595,2.033287491090878,9.27786756611154,2.0950239416966983,10.39983135408615,14.389110292419968,10.469096640131704,2.1455507928700253,3.1867050804581547,1.0913465238530238,9.050496735831567,6.2929352754382615,11.294424311780787,2.582390555828824,0.8358680412647105,2.2149833863697963,1.688299520496836,1.959002981418834
2014-05-19 00:00:00/2014-05-31 00:00:00,1.5755834267057023,1.5391380826737027,5.573426826182817,2.0139817592559126,8.823086468837724,1.9850664449825905,13.298032553824653,14.14501030108071,10.38948325923784,2.06262575149697,3.090173612366116,1.032969482295394,8.444928374356936,6.27311719135914,10.911615522704546,2.4904820423850316,0.8014963675136444,2.120757581233961,1.5781436368236528,1.8508813146829557
